FIPS,NAME,CLINTON,SANDERS,OMALLEY,DEM_OTHER
40055,Greer,0.276,0.558,0.0,0.166
40057,Harmon,0.372,0.509,0.0,0.119
40059,Harper,0.261,0.579,0.0,0.161
40061,Haskell,0.328,0.519,0.0,0.154
40063,Hughes,0.33,0.537,0.0,0.132
40065,Jackson,0.386,0.498,0.0,0.115
40067,Jefferson,0.294,0.517,0.0,0.189
40069,Johnston,0.248,0.578,0.0,0.174
40071,Kay,0.385,0.535,0.0,0.081
40073,Kingfisher,0.332,0.585,0.0,0.083
40075,Kiowa,0.348,0.54,0.0,0.111
40077,Latimer,0.312,0.533,0.0,0.155
40079,LeFlore,0.331,0.505,0.0,0.163
40081,Lincoln,0.385,0.538,0.0,0.077
40083,Logan,0.421,0.527,0.0,0.053
40085,Love,0.32,0.511,0.0,0.169
40087,McClain,0.354,0.571,0.0,0.074
40089,McCurtain,0.283,0.523,0.0,0.193
40091,McIntosh,0.402,0.496,0.0,0.102
40093,Major,0.347,0.532,0.0,0.121
40095,Marshall,0.303,0.56,0.0,0.137
40097,Mayes,0.4,0.517,0.0,0.084
40099,Murray,0.327,0.546,0.0,0.127
40101,Muskogee,0.448,0.466,0.0,0.086
40103,Noble,0.353,0.548,0.0,0.099
40105,Nowata,0.382,0.499,0.0,0.119
40107,Okfuskee,0.369,0.523,0.0,0.108
40109,Oklahoma,0.501,0.474,0.0,0.025
40111,Okmulgee,0.457,0.461,0.0,0.081
40113,Osage,0.475,0.462,0.0,0.063
40115,Ottawa,0.393,0.501,0.0,0.106
40117,Pawnee,0.405,0.511,0.0,0.084
40119,Payne,0.389,0.567,0.0,0.044
40121,Pittsburg,0.316,0.558,0.0,0.126
40123,Pontotoc,0.296,0.598,0.0,0.106
40125,Pottawatomie,0.375,0.555,0.0,0.07
40127,Pushmataha,0.267,0.561,0.0,0.172
40129,Roger Mills,0.216,0.58,0.0,0.203
40131,Rogers,0.396,0.529,0.0,0.075
40133,Seminole,0.391,0.501,0.0,0.108
40135,Sequoyah,0.36,0.496,0.0,0.144
40137,Stephens,0.312,0.561,0.0,0.127
40139,Texas,0.317,0.467,0.0,0.215
40141,Tillman,0.332,0.537,0.0,0.13
40143,Tulsa,0.474,0.496,0.0,0.03
40145,Wagoner,0.435,0.491,0.0,0.073
40147,Washington,0.424,0.516,0.0,0.06
40149,Washita,0.251,0.601,0.0,0.148
40151,Woods,0.338,0.565,0.0,0.097
40153,Woodward,0.308,0.624,0.0,0.068
47001,Anderson,0.547,0.434,0.0,0.02
47003,Bedford,0.678,0.293,0.0,0.029
47005,Benton,0.635,0.325,0.0,0.04
47007,Bledsoe,0.607,0.328,0.0,0.066
47009,Blount,0.531,0.458,0.0,0.011
47011,Bradley,0.552,0.437,0.0,0.011
47013,Campbell,0.667,0.307,0.0,0.026
47015,Cannon,0.645,0.32,0.0,0.035
47017,Carroll,0.676,0.288,0.0,0.037
47019,Carter,0.476,0.51,0.0,0.014
47021,Cheatham,0.562,0.422,0.0,0.016
47023,Chester,0.69,0.288,0.0,0.022
47025,Claiborne,0.617,0.354,0.0,0.028
47027,Clay,0.709,0.27,0.0,0.021
47029,Cocke,0.556,0.433,0.0,0.011
47031,Coffee,0.625,0.346,0.0,0.029
47033,Crockett,0.785,0.191,0.0,0.024
47035,Cumberland,0.578,0.391,0.0,0.03
47037,Davidson,0.653,0.338,0.0,0.01
47039,Decatur,0.675,0.268,0.0,0.057
47041,DeKalb,0.691,0.309,0.0,0.0
47043,Dickson,0.671,0.312,0.0,0.017
47045,Dyer,0.715,0.265,0.0,0.02
47047,Fayette,0.841,0.152,0.0,0.008
47049,Fentress,0.632,0.343,0.0,0.025
47051,Franklin,0.648,0.33,0.0,0.022
47053,Gibson,0.768,0.212,0.0,0.02
47055,Giles,0.732,0.252,0.0,0.016
47057,Grainger,0.611,0.354,0.0,0.035
47059,Greene,0.534,0.442,0.0,0.024
47061,Grundy,0.648,0.297,0.0,0.055
47063,Hamblen,0.565,0.405,0.0,0.03
47065,Hamilton,0.644,0.347,0.0,0.009
47067,Hancock,0.537,0.443,0.0,0.02
47069,Hardeman,0.877,0.115,0.0,0.008
47071,Hardin,0.707,0.274,0.0,0.019
47073,Hawkins,0.587,0.38,0.0,0.033
47075,Haywood,0.886,0.106,0.0,0.008
47077,Henderson,0.689,0.297,0.0,0.014
47079,Henry,0.662,0.3,0.0,0.038
47081,Hickman,0.609,0.362,0.0,0.029
47083,Houston,0.671,0.296,0.0,0.034
47085,Humphreys,0.677,0.305,0.0,0.017
47087,Jackson,0.653,0.315,0.0,0.032
47089,Jefferson,0.542,0.436,0.0,0.022
47091,Johnson,0.516,0.469,0.0,0.015
47093,Knox,0.51,0.479,0.0,0.011
47095,Lake,0.778,0.197,0.0,0.025
47097,Lauderdale,0.829,0.155,0.0,0.016
47099,Lawrence,0.536,0.359,0.0,0.105
47101,Lewis,0.492,0.483,0.0,0.025
47103,Lincoln,0.673,0.303,0.0,0.023
47105,Loudon,0.605,0.376,0.0,0.018
47107,McMinn,0.608,0.366,0.0,0.026
47109,McNairy,0.745,0.237,0.0,0.018
47111,Macon,0.652,0.321,0.0,0.027
47113,Madison,0.807,0.185,0.0,0.008
47115,Marion,0.62,0.332,0.0,0.048
47117,Marshall,0.674,0.309,0.0,0.017
47119,Maury,0.636,0.351,0.0,0.013
47121,Meigs,0.663,0.303,0.0,0.034
47123,Monroe,0.636,0.308,0.0,0.056
47125,Montgomery,0.652,0.332,0.0,0.016
47127,Moore,0.651,0.29,0.0,0.059
47129,Morgan,0.587,0.371,0.0,0.041
47131,Obion,0.653,0.297,0.0,0.05
47133,Overton,0.591,0.319,0.0,0.09
47135,Perry,0.65,0.326,0.0,0.024
47137,Pickett,0.756,0.226,0.0,0.018
47139,Polk,0.479,0.352,0.0,0.169
47141,Putnam,0.519,0.459,0.0,0.022
47143,Rhea,0.576,0.379,0.0,0.045
47145,Roane,0.601,0.379,0.0,0.02
47147,Robertson,0.685,0.295,0.0,0.02
47149,Rutherford,0.572,0.417,0.0,0.011
47151,Scott,0.583,0.385,0.0,0.032
47153,Sequatchie,0.561,0.423,0.0,0.016
47155,Sevier,0.494,0.486,0.0,0.02
47157,Shelby,0.801,0.193,0.0,0.006
47159,Smith,0.706,0.273,0.0,0.022
47161,Stewart,0.66,0.306,0.0,0.034
47163,Sullivan,0.541,0.439,0.0,0.019
47165,Sumner,0.643,0.344,0.0,0.013
47167,Tipton,0.711,0.281,0.0,0.008
47169,Trousdale,0.725,0.255,0.0,0.02
47171,Unicoi,0.46,0.513,0.0,0.026
47173,Union,0.601,0.373,0.0,0.027
47175,Van Buren,0.676,0.268,0.0,0.056
47177,Warren,0.643,0.327,0.0,0.029
47179,Washington,0.458,0.531,0.0,0.011
47181,Wayne,0.63,0.342,0.0,0.027
47183,Weakley,0.632,0.332,0.0,0.036
47185,White,0.606,0.353,0.0,0.041
47187,Williamson,0.603,0.39,0.0,0.007
47189,Wilson,0.641,0.348,0.0,0.012
48001,Anderson,0.756,0.227,0.0,0.017
48003,Andrews,0.661,0.33,0.0,0.009
48005,Angelina,0.737,0.235,0.0,0.028
48007,Aransas,0.63,0.351,0.0,0.018
48009,Archer,0.589,0.381,0.0,0.03
48011,Armstrong,0.2,0.8,0.0,0.0
48013,Atascosa,0.717,0.253,0.0,0.03
48015,Austin,0.734,0.246,0.0,0.019
48017,Bailey,0.712,0.246,0.0,0.042
48019,Bandera,0.555,0.43,0.0,0.015
48021,Bastrop,0.591,0.397,0.0,0.012
48023,Baylor,0.613,0.32,0.0,0.067
48025,Bee,0.751,0.212,0.0,0.037
48027,Bell,0.699,0.29,0.0,0.01
48029,Bexar,0.668,0.321,0.0,0.011
48031,Blanco,0.547,0.453,0.0,0.0
48033,Borden,0.8,0.2,0.0,0.0
48035,Bosque,0.626,0.353,0.0,0.021
48037,Bowie,0.761,0.214,0.0,0.025
48039,Brazoria,0.696,0.288,0.0,0.016
48041,Brazos,0.491,0.494,0.0,0.015
48043,Brewster,0.436,0.481,0.0,0.082
48045,Briscoe,0.571,0.393,0.0,0.036
48047,Brooks,0.744,0.168,0.0,0.089
48049,Brown,0.585,0.389,0.0,0.026
48051,Burleson,0.74,0.235,0.0,0.025
48053,Burnet,0.594,0.393,0.0,0.013
48055,Caldwell,0.652,0.327,0.0,0.021
48057,Calhoun,0.675,0.28,0.0,0.045
48059,Callahan,0.441,0.533,0.0,0.026
48061,Cameron,0.682,0.279,0.0,0.039
48063,Camp,0.766,0.212,0.0,0.022
48065,Carson,0.625,0.375,0.0,0.0
48067,Cass,0.731,0.248,0.0,0.021
48069,Castro,0.738,0.233,0.0,0.029
48071,Chambers,0.68,0.29,0.0,0.031
48073,Cherokee,0.742,0.242,0.0,0.016
48075,Childress,0.587,0.37,0.0,0.043
48077,Clay,0.628,0.335,0.0,0.037
48079,Cochran,0.5,0.375,0.0,0.125
48081,Coke,0.481,0.481,0.0,0.038
48083,Coleman,0.6,0.392,0.0,0.008
48085,Collin,0.592,0.403,0.0,0.005
48087,Collingsworth,0.59,0.393,0.0,0.016
48089,Colorado,0.748,0.237,0.0,0.016
48091,Comal,0.6,0.39,0.0,0.01
48093,Comanche,0.633,0.338,0.0,0.029
48095,Concho,0.692,0.282,0.0,0.026
48097,Cooke,0.564,0.42,0.0,0.016
48099,Coryell,0.627,0.358,0.0,0.016
48101,Cottle,0.565,0.391,0.0,0.043
48103,Crane,0.66,0.255,0.0,0.085
48105,Crockett,0.377,0.34,0.0,0.282
48107,Crosby,0.582,0.404,0.0,0.013
48109,Culberson,0.62,0.279,0.0,0.101
48111,Dallam,0.615,0.333,0.0,0.051
48113,Dallas,0.715,0.278,0.0,0.007
48115,Dawson,0.702,0.26,0.0,0.038
48117,Deaf Smith,0.678,0.292,0.0,0.031
48119,Delta,0.679,0.315,0.0,0.006
48121,Denton,0.508,0.485,0.0,0.007
48123,De Witt,0.703,0.271,0.0,0.026
48125,Dickens,0.52,0.44,0.0,0.04
48127,Dimmit,0.689,0.204,0.0,0.107
48129,Donley,0.478,0.507,0.0,0.014
48131,Duval,0.762,0.175,0.0,0.063
48133,Eastland,0.557,0.397,0.0,0.046
48135,Ector,0.649,0.33,0.0,0.021
48137,Edwards,0.575,0.37,0.0,0.055
48139,Ellis,0.695,0.292,0.0,0.013
48141,El Paso,0.66,0.315,0.0,0.025
48143,Erath,0.525,0.449,0.0,0.026
48145,Falls,0.814,0.17,0.0,0.016
48147,Fannin,0.63,0.346,0.0,0.024
48149,Fayette,0.639,0.338,0.0,0.023
48151,Fisher,0.533,0.344,0.0,0.123
48153,Floyd,0.659,0.264,0.0,0.077
48155,Foard,0.343,0.481,0.0,0.176
48157,Fort Bend,0.746,0.249,0.0,0.004
48159,Franklin,0.676,0.303,0.0,0.021
48161,Freestone,0.768,0.206,0.0,0.026
48163,Frio,0.677,0.229,0.0,0.094
48165,Gaines,0.558,0.362,0.0,0.08
48167,Galveston,0.682,0.306,0.0,0.012
48169,Garza,0.565,0.355,0.0,0.081
48171,Gillespie,0.719,0.278,0.0,0.003
48173,Glasscock,0.5,0.5,0.0,0.0
48175,Goliad,0.664,0.258,0.0,0.078
48177,Gonzales,0.723,0.253,0.0,0.024
48179,Gray,0.539,0.417,0.0,0.044
48181,Grayson,0.528,0.459,0.0,0.013
48183,Gregg,0.781,0.207,0.0,0.012
48185,Grimes,0.731,0.252,0.0,0.016
48187,Guadalupe,0.64,0.348,0.0,0.012
48189,Hale,0.603,0.34,0.0,0.056
48191,Hall,0.643,0.286,0.0,0.071
48193,Hamilton,0.565,0.402,0.0,0.033
48195,Hansford,0.583,0.333,0.0,0.083
48197,Hardeman,0.394,0.489,0.0,0.117
48199,Hardin,0.595,0.379,0.0,0.026
48201,Harris,0.705,0.285,0.0,0.01
48203,Harrison,0.788,0.204,0.0,0.008
48205,Hartley,0.558,0.365,0.0,0.077
48207,Haskell,0.587,0.343,0.0,0.07
48209,Hays,0.469,0.518,0.0,0.013
48211,Hemphill,0.652,0.348,0.0,0.0
48213,Henderson,0.716,0.269,0.0,0.016
48215,Hidalgo,0.691,0.273,0.0,0.037
48217,Hill,0.691,0.286,0.0,0.023
48219,Hockley,0.583,0.369,0.0,0.048
48221,Hood,0.626,0.356,0.0,0.018
48223,Hopkins,0.668,0.317,0.0,0.015
48225,Houston,0.8,0.174,0.0,0.026
48227,Howard,0.635,0.347,0.0,0.018
48229,Hudspeth,0.538,0.355,0.0,0.106
48231,Hunt,0.605,0.386,0.0,0.009
48233,Hutchinson,0.565,0.38,0.0,0.055
48235,Irion,0.651,0.326,0.0,0.023
48237,Jack,0.621,0.329,0.0,0.05
48239,Jackson,0.706,0.249,0.0,0.045
48241,Jasper,0.756,0.219,0.0,0.024
48243,Jeff Davis,0.496,0.468,0.0,0.035
48245,Jefferson,0.769,0.206,0.0,0.025
48247,Jim Hogg,0.75,0.188,0.0,0.062
48249,Jim Wells,0.716,0.219,0.0,0.064
48251,Johnson,0.585,0.403,0.0,0.011
48253,Jones,0.634,0.344,0.0,0.022
48255,Karnes,0.528,0.35,0.0,0.122
48257,Kaufman,0.697,0.296,0.0,0.007
48259,Kendall,0.562,0.43,0.0,0.008
48261,Kenedy,0.594,0.302,0.0,0.104
48263,Kent,0.367,0.467,0.0,0.167
48265,Kerr,0.584,0.406,0.0,0.01
48267,Kimble,0.446,0.523,0.0,0.031
48269,King,0.667,0.333,0.0,0.0
48271,Kinney,0.608,0.308,0.0,0.084
48273,Kleberg,0.707,0.256,0.0,0.037
48275,Knox,0.716,0.179,0.0,0.105
48277,Lamar,0.693,0.291,0.0,0.016
48279,Lamb,0.533,0.269,0.0,0.198
48281,Lampasas,0.6,0.38,0.0,0.02
48283,La Salle,0.701,0.196,0.0,0.103
48285,La Vaca,0.685,0.291,0.0,0.023
48287,Lee,0.656,0.321,0.0,0.023
48289,Leon,0.743,0.229,0.0,0.028
48291,Liberty,0.715,0.26,0.0,0.025
48293,Limestone,0.791,0.193,0.0,0.016
48295,Lipscomb,0.647,0.324,0.0,0.029
48297,Live Oak,0.677,0.24,0.0,0.083
48299,Llano,0.645,0.336,0.0,0.019
48301,Loving,0.25,0.417,0.0,0.333
48303,Lubbock,0.574,0.409,0.0,0.016
48305,Lynn,0.583,0.417,0.0,0.0
48307,McCulloch,0.664,0.307,0.0,0.029
48309,McLennan,0.67,0.319,0.0,0.012
48311,McMullen,0.8,0.2,0.0,0.0
48313,Madison,0.754,0.229,0.0,0.017
48315,Marion,0.761,0.222,0.0,0.016
48317,Martin,0.59,0.279,0.0,0.131
48319,Mason,0.627,0.352,0.0,0.021
48321,Matagorda,0.742,0.234,0.0,0.024
48323,Maverick,0.695,0.242,0.0,0.063
48325,Medina,0.698,0.284,0.0,0.019
48327,Menard,0.561,0.39,0.0,0.049
48329,Midland,0.63,0.346,0.0,0.023
48331,Milam,0.678,0.296,0.0,0.026
48333,Mills,0.532,0.436,0.0,0.032
48335,Mitchell,0.741,0.211,0.0,0.048
48337,Montague,0.543,0.433,0.0,0.025
48339,Montgomery,0.595,0.398,0.0,0.008
48341,Moore,0.598,0.325,0.0,0.076
48343,Morris,0.733,0.229,0.0,0.038
48345,Motley,0.684,0.316,0.0,0.0
48347,Nacogdoches,0.652,0.338,0.0,0.01
48349,Navarro,0.725,0.253,0.0,0.023
48351,Newton,0.462,0.404,0.0,0.134
48353,Nolan,0.655,0.296,0.0,0.049
48355,Nueces,0.705,0.278,0.0,0.017
48357,Ochiltree,0.53,0.439,0.0,0.03
48359,Oldham,0.688,0.25,0.0,0.062
48361,Orange,0.681,0.3,0.0,0.019
48363,Palo Pinto,0.595,0.379,0.0,0.026
48365,Panola,0.801,0.186,0.0,0.013
48367,Parker,0.545,0.446,0.0,0.009
48369,Parmer,0.726,0.23,0.0,0.044
48371,Pecos,0.554,0.332,0.0,0.114
48373,Polk,0.713,0.267,0.0,0.02
48375,Potter,0.566,0.414,0.0,0.02
48377,Presidio,0.574,0.331,0.0,0.095
48379,Rains,0.643,0.331,0.0,0.026
48381,Randall,0.511,0.476,0.0,0.013
48383,Reagan,0.632,0.368,0.0,0.0
48385,Real,0.538,0.442,0.0,0.019
48387,Red River,0.79,0.182,0.0,0.027
48389,Reeves,0.596,0.297,0.0,0.107
48391,Refugio,0.642,0.296,0.0,0.062
48393,Roberts,0.6,0.4,0.0,0.0
48395,Robertson,0.709,0.23,0.0,0.061
48397,Rockwall,0.596,0.359,0.0,0.044
48399,Runnels,0.576,0.396,0.0,0.029
48401,Rusk,0.781,0.194,0.0,0.025
48403,Sabine,0.664,0.284,0.0,0.052
48405,San Augustine,0.83,0.141,0.0,0.029
48407,San Jacinto,0.72,0.248,0.0,0.032
48409,San Patricio,0.732,0.236,0.0,0.033
48411,San Saba,0.674,0.314,0.0,0.012
48413,Schleicher,0.644,0.267,0.0,0.089
48415,Scurry,0.616,0.34,0.0,0.044
48417,Shackelford,0.5,0.467,0.0,0.033
48419,Shelby,0.778,0.202,0.0,0.02
48421,Sherman,0.613,0.258,0.0,0.129
48423,Smith,0.736,0.254,0.0,0.01
48425,Somervell,0.508,0.485,0.0,0.008
48427,Starr,0.778,0.183,0.0,0.039
48429,Stephens,0.556,0.432,0.0,0.012
48431,Sterling,0.5,0.4,0.0,0.1
48433,Stonewall,0.578,0.353,0.0,0.069
48435,Sutton,0.692,0.256,0.0,0.051
48437,Swisher,0.605,0.335,0.0,0.06
48439,Tarrant,0.651,0.342,0.0,0.006
48441,Taylor,0.546,0.434,0.0,0.02
48443,Terrell,0.435,0.416,0.0,0.149
48445,Terry,0.59,0.347,0.0,0.063
48447,Throckmorton,0.619,0.381,0.0,0.0
48449,Titus,0.701,0.258,0.0,0.041
48451,Tom Green,0.559,0.418,0.0,0.022
48453,Travis,0.482,0.514,0.0,0.004
48455,Trinity,0.718,0.252,0.0,0.03
48457,Tyler,0.743,0.228,0.0,0.03
48459,Upshur,0.717,0.266,0.0,0.017
48461,Upton,0.558,0.276,0.0,0.166
48463,Uvalde,0.633,0.277,0.0,0.09
48465,Val Verde,0.657,0.284,0.0,0.058
48467,Van Zandt,0.641,0.335,0.0,0.024
48469,Victoria,0.645,0.327,0.0,0.028
48471,Walker,0.613,0.374,0.0,0.013
48473,Waller,0.675,0.308,0.0,0.017
48475,Ward,0.622,0.299,0.0,0.079
48477,Washington,0.731,0.257,0.0,0.011
48479,Webb,0.719,0.239,0.0,0.042
48481,Wharton,0.786,0.182,0.0,0.032
48483,Wheeler,0.597,0.371,0.0,0.032
48485,Wichita,0.552,0.435,0.0,0.014
48487,Wilbarger,0.615,0.339,0.0,0.045
48489,Willacy,0.701,0.222,0.0,0.077
48491,Williamson,0.527,0.467,0.0,0.006
48493,Wilson,0.714,0.268,0.0,0.017
48495,Winkler,0.698,0.256,0.0,0.047
48497,Wise,0.562,0.418,0.0,0.02
48499,Wood,0.687,0.296,0.0,0.018
48501,Yoakum,0.429,0.476,0.0,0.095
48503,Young,0.586,0.388,0.0,0.027
48505,Zapata,0.678,0.236,0.0,0.085
48507,Zavala,0.755,0.181,0.0,0.064
51001,Accomack,0.72,0.274,0.0,0.006
51003,Albemarle,0.545,0.45,0.0,0.005
51005,Alleghany,0.633,0.36,0.0,0.007
51007,Amelia,0.788,0.21,0.0,0.002
51009,Amherst,0.652,0.341,0.0,0.007
51011,Appomattox,0.67,0.321,0.0,0.009
51013,Arlington,0.669,0.328,0.0,0.004
51015,Augusta,0.48,0.514,0.0,0.006
51017,Bath,0.63,0.366,0.0,0.004
51019,Bedford,0.565,0.429,0.0,0.007
51021,Bland,0.517,0.471,0.0,0.012
51023,Botetourt,0.557,0.436,0.0,0.007
51025,Brunswick,0.897,0.101,0.0,0.002
51027,Buchanan,0.704,0.283,0.0,0.013
51029,Buckingham,0.75,0.246,0.0,0.004
51031,Campbell,0.657,0.338,0.0,0.005
51033,Caroline,0.743,0.25,0.0,0.007
51035,Carroll,0.571,0.424,0.0,0.005
51036,Charles City,0.856,0.14,0.0,0.004
51037,Charlotte,0.791,0.202,0.0,0.007
51041,Chesterfield,0.661,0.335,0.0,0.004
51043,Clarke,0.514,0.477,0.0,0.009
51045,Craig,0.511,0.48,0.0,0.009
51047,Culpeper,0.547,0.444,0.0,0.008
51049,Cumberland,0.799,0.198,0.0,0.004
51051,Dickenson,0.6,0.386,0.0,0.014
51053,Dinwiddie,0.833,0.161,0.0,0.005
51057,Essex,0.822,0.17,0.0,0.008
51059,Fairfax,0.63,0.364,0.0,0.005
51061,Fauquier,0.545,0.447,0.0,0.007
51063,Floyd,0.297,0.7,0.0,0.003
51065,Fluvanna,0.576,0.418,0.0,0.006
51067,Franklin,0.626,0.366,0.0,0.008
51069,Frederick,0.505,0.488,0.0,0.007
51071,Giles,0.558,0.435,0.0,0.007
51073,Gloucester,0.591,0.405,0.0,0.004
51075,Goochland,0.716,0.282,0.0,0.002
51077,Grayson,0.493,0.5,0.0,0.007
51079,Greene,0.487,0.508,0.0,0.005
51081,Greensville,0.877,0.119,0.0,0.004
51083,Halifax,0.808,0.186,0.0,0.006
51085,Hanover,0.599,0.397,0.0,0.004
51087,Henrico,0.698,0.297,0.0,0.005
51089,Henry,0.727,0.267,0.0,0.006
51091,Highland,0.494,0.506,0.0,0.0
51093,Isle of Wight,0.739,0.258,0.0,0.004
51095,James City,0.651,0.343,0.0,0.006
51097,King and Queen,0.787,0.208,0.0,0.005
51099,King George,0.594,0.397,0.0,0.01
51101,King William,0.719,0.269,0.0,0.011
51103,Lancaster,0.743,0.248,0.0,0.008
51105,Lee,0.635,0.342,0.0,0.023
51107,Loudoun,0.586,0.407,0.0,0.007
51109,Louisa,0.655,0.341,0.0,0.003
51111,Lunenburg,0.836,0.16,0.0,0.005
51113,Madison,0.591,0.407,0.0,0.002
51115,Mathews,0.633,0.358,0.0,0.009
51117,Mecklenburg,0.803,0.191,0.0,0.006
51119,Middlesex,0.653,0.345,0.0,0.002
51121,Montgomery,0.407,0.59,0.0,0.003
51125,Nelson,0.562,0.431,0.0,0.006
51127,New Kent,0.678,0.314,0.0,0.009
51131,Northampton,0.725,0.27,0.0,0.005
51133,Northumberland,0.75,0.243,0.0,0.007
51135,Nottoway,0.781,0.211,0.0,0.008
51137,Orange,0.599,0.394,0.0,0.007
51139,Page,0.536,0.46,0.0,0.004
51141,Patrick,0.488,0.503,0.0,0.008
51143,Pittsylvania,0.752,0.243,0.0,0.005
51145,Powhatan,0.644,0.353,0.0,0.002
51147,Prince Edward,0.758,0.233,0.0,0.008
51149,Prince George,0.777,0.221,0.0,0.003
51153,Prince William,0.638,0.355,0.0,0.007
51155,Pulaski,0.583,0.41,0.0,0.007
51157,Rappahannock,0.501,0.495,0.0,0.004
51159,Richmond,0.8,0.192,0.0,0.007
51161,Roanoke,0.543,0.451,0.0,0.007
51163,Rockbridge,0.571,0.428,0.0,0.002
51165,Rockingham,0.47,0.526,0.0,0.004
51167,Russell,0.599,0.388,0.0,0.013
51169,Scott,0.562,0.429,0.0,0.009
51171,Shenandoah,0.505,0.489,0.0,0.006
51173,Smyth,0.586,0.402,0.0,0.011
51175,Southampton,0.838,0.151,0.0,0.011
51177,Spotsylvania,0.604,0.389,0.0,0.007
51179,Stafford,0.603,0.388,0.0,0.008
51181,Surry,0.818,0.175,0.0,0.007
51183,Sussex,0.905,0.093,0.0,0.003
51185,Tazewell,0.577,0.402,0.0,0.021
51187,Warren,0.48,0.514,0.0,0.006
51191,Washington,0.541,0.45,0.0,0.009
51193,Westmoreland,0.745,0.25,0.0,0.005
51195,Wise,0.48,0.511,0.0,0.009
51197,Wythe,0.552,0.442,0.0,0.005
51199,York,0.615,0.381,0.0,0.005
51510,Alexandria,0.695,0.299,0.0,0.006
51520,Bristol,0.563,0.426,0.0,0.011
51530,Buena Vista,0.584,0.408,0.0,0.008
51540,Charlottesville,0.464,0.533,0.0,0.003
51550,Chesapeake,0.741,0.255,0.0,0.004
51570,Colonial Heights,0.558,0.433,0.0,0.008
51580,Covington,0.735,0.256,0.0,0.009
51590,Danville,0.8,0.196,0.0,0.005
51595,Emporia,0.882,0.114,0.0,0.004
51600,Fairfax City,0.594,0.401,0.0,0.005
51610,Falls Church,0.612,0.385,0.0,0.003
51620,Franklin City,0.882,0.11,0.0,0.007
51630,Fredericksburg,0.527,0.467,0.0,0.006
51640,Galax,0.578,0.413,0.0,0.009
51650,Hampton,0.779,0.217,0.0,0.004
51660,Harrisonburg,0.336,0.661,0.0,0.003
51670,Hopewell,0.774,0.222,0.0,0.005
51678,Lexington,0.611,0.38,0.0,0.009
51680,Lynchburg,0.616,0.381,0.0,0.002
51683,Manassas,0.581,0.41,0.0,0.009
51685,Manassas Park,0.574,0.422,0.0,0.005
51690,Martinsville,0.753,0.238,0.0,0.009
51700,Newport News,0.73,0.266,0.0,0.004
51710,Norfolk,0.692,0.304,0.0,0.003
51720,Norton,0.537,0.45,0.0,0.013
51730,Petersburg,0.854,0.143,0.0,0.003
51735,Poquoson,0.465,0.528,0.0,0.008
51740,Portsmouth,0.785,0.211,0.0,0.005
51750,Radford,0.416,0.577,0.0,0.007
51760,Richmond City,0.606,0.391,0.0,0.002
51770,Roanoke City,0.59,0.407,0.0,0.003
51775,Salem,0.511,0.48,0.0,0.008
51790,Staunton,0.448,0.548,0.0,0.004
51800,Suffolk,0.795,0.2,0.0,0.005
51810,Virginia Beach,0.63,0.365,0.0,0.005
51820,Waynesboro,0.503,0.49,0.0,0.007
51830,Williamsburg,0.491,0.507,0.0,0.003
51840,Winchester,0.51,0.484,0.0,0.006
50001,ADDISON,0.125,0.873,0.0,0.002
50003,BENNINGTON,0.181,0.816,0.0,0.003
50005,CALEDONIA,0.103,0.895,0.0,0.003
50007,CHITTENDEN,0.15,0.848,0.0,0.002
50009,ESSEX,0.136,0.859,0.0,0.005
50011,FRANKLIN,0.103,0.89,0.0,0.007
50013,GRAND ISLE,0.131,0.863,0.0,0.006
50015,LAMOILLE,0.114,0.885,0.0,0.002
50017,ORANGE,0.107,0.891,0.0,0.002
50019,ORLEANS,0.117,0.878,0.0,0.004
50021,RUTLAND,0.144,0.852,0.0,0.004
50023,WASHINGTON,0.122,0.875,0.0,0.002
50025,WINDHAM,0.123,0.875,0.0,0.002
50027,WINDSOR,0.162,0.837,0.0,0.002
22001,Acadia,0.537,0.314,0.0,0.149
22003,Allen,0.551,0.306,0.0,0.143
22005,Ascension,0.711,0.233,0.0,0.056
22007,Assumption,0.714,0.195,0.0,0.091
22009,Avoyelles,0.64,0.247,0.0,0.113
22011,Beauregard,0.535,0.308,0.0,0.157
22013,Bienville,0.769,0.162,0.0,0.069
22015,Bossier,0.665,0.27,0.0,0.064
22017,Caddo,0.798,0.168,0.0,0.034
22019,Calcasieu,0.657,0.262,0.0,0.081
22021,Caldwell,0.564,0.269,0.0,0.167
22023,Cameron,0.374,0.401,0.0,0.225
22025,Catahoula,0.606,0.273,0.0,0.121
22027,Claiborne,0.763,0.157,0.0,0.08
22029,Concordia,0.767,0.138,0.0,0.096
22031,DeSoto,0.771,0.163,0.0,0.066
22033,East Baton Rouge,0.784,0.19,0.0,0.027
22035,East Carroll,0.88,0.081,0.0,0.038
22037,East Feliciana,0.776,0.146,0.0,0.079
22039,Evangeline,0.631,0.238,0.0,0.131
22041,Franklin,0.655,0.22,0.0,0.125
22043,Grant,0.486,0.327,0.0,0.187
22045,Iberia,0.664,0.247,0.0,0.089
22047,Iberville,0.696,0.196,0.0,0.108
22049,Jackson,0.659,0.213,0.0,0.128
22051,Jefferson,0.677,0.271,0.0,0.052
22053,Jeff Davis,0.56,0.317,0.0,0.124
22055,Lafayette,0.597,0.355,0.0,0.048
22057,Lafourche,0.505,0.36,0.0,0.135
22059,LaSalle,0.302,0.408,0.0,0.29
